id,home_team_api_id,away_team_api_id,buildUpPlaySpeed_home,buildUpPlayPassing_home,chanceCreationPassing_home,chanceCreationCrossing_home,chanceCreationShooting_home,defencePressure_home,defenceAggression_home,defenceTeamWidth_home,buildUpPlaySpeed_away,buildUpPlayPassing_away,chanceCreationPassing_away,chanceCreationCrossing_away,chanceCreationShooting_away,defencePressure_away,defenceAggression_away,defenceTeamWidth_away,AVG_HOME_AGE,AVG_AWAY_AGE,Home_Team_Aggression,Home_Team_Potential,Home_Team_Stamina,Home_Team_OverallRating,Home_Team_FreeKick,Away_Team_Aggression,Away_Team_Potential,Away_Team_Stamina,Away_Team_OverallRating,Away_Team_FreeKick,labels
518,8571,8342,50,60,50,50,50,60,60,65,35,40,45,50,45,60,70,70,25.636,26.0,65,68,70,64,69,69,75,74,70,69,0
519,8203,9994,65,60,50,40,50,60,70,60,60,60,50,40,50,65,65,70,25.364,25.0,62,70,68,65,69,55,71,66,66,76,0
520,10001,9991,45,60,40,45,55,70,70,70,70,65,60,50,60,45,50,40,24.909,27.4,59,68,66,64,69,67,72,70,69,72,2
522,9985,10000,53,40,55,55,65,70,70,65,65,60,60,40,50,70,60,70,21.0,25.636,64,76,69,70,78,61,69,70,65,65,1
523,9984,9986,45,35,70,45,55,65,60,70,40,50,45,43,60,70,70,70,26.364,24.6,63,68,70,64,62,58,66,65,63,71,1
524,9987,9993,45,45,50,35,60,70,65,70,35,35,45,40,50,70,70,70,23.909,28.0,59,73,66,68,73,61,69,72,65,65,0
525,8342,9991,35,40,45,50,45,60,70,70,70,65,60,50,60,45,50,40,24.636,26.182,59,75,72,69,69,64,72,69,68,83,0
526,9985,8635,53,40,55,55,65,70,70,65,50,35,70,50,60,70,50,70,22.455,24.364,64,77,72,70,78,62,77,71,73,77,0
527,9997,10001,50,50,50,50,50,50,50,50,45,60,40,45,55,70,70,70,26.3,25.182,63,66,66,62,68,52,69,66,65,69,2
528,10000,9986,65,60,60,40,50,70,60,70,40,50,45,43,60,70,70,70,24.909,25.111,59,70,69,65,67,56,67,66,64,71,1
529,9994,9993,60,60,50,40,50,65,65,70,35,35,45,40,50,70,70,70,24.909,26.818,57,70,65,65,76,60,70,69,66,72,0
531,8203,9987,65,60,50,40,50,60,70,60,45,45,50,35,60,70,65,70,25.727,23.182,60,70,67,65,70,58,72,65,67,73,1
533,9991,8571,70,65,60,50,60,45,50,40,50,60,50,50,50,60,60,65,25.818,25.0,63,71,69,68,83,65,69,66,64,71,0
534,9987,9985,45,45,50,35,60,70,65,70,53,40,55,55,65,70,70,65,23.545,22.818,60,72,66,67,73,64,76,72,70,78,0
536,10000,8342,65,60,60,40,50,70,60,70,35,40,45,50,45,60,70,70,25.0,26.545,60,70,70,65,67,58,75,71,70,69,2
537,9986,9994,40,50,45,43,60,70,70,70,60,60,50,40,50,65,65,70,24.0,25.091,55,66,63,62,71,56,70,66,65,76,2
539,10001,8203,45,60,40,45,55,70,70,70,65,60,50,40,50,60,70,60,25.091,25.273,55,70,66,66,69,60,69,67,65,69,1
540,9984,8635,45,35,70,45,55,65,60,70,50,35,70,50,60,70,50,70,25.636,23.818,56,70,68,65,68,62,78,71,73,77,0
541,8635,10001,50,35,70,50,60,70,50,70,45,60,40,45,55,70,70,70,24.818,25.455,62,77,71,73,77,58,68,67,65,69,0
542,9985,9991,53,40,55,55,65,70,70,65,70,65,60,50,60,45,50,40,22.818,26.091,62,76,69,70,78,61,72,70,69,69,0
543,9997,9986,50,50,50,50,50,50,50,50,40,50,45,43,60,70,70,70,27.0,23.8,56,67,67,63,74,56,67,63,62,71,0
544,9994,8342,60,60,50,40,50,65,65,70,35,40,45,50,45,60,70,70,25.364,27.364,56,70,66,65,76,59,74,72,70,69,0
545,8571,9987,50,60,50,50,50,60,60,65,45,45,50,35,60,70,65,70,25.727,23.818,65,68,68,65,71,60,71,65,66,73,0
546,8203,9993,65,60,50,40,50,60,70,60,35,35,45,40,50,70,70,70,25.455,27.455,62,70,68,65,69,61,70,70,66,72,0
549,8342,9985,35,40,45,50,45,60,70,70,53,40,55,55,65,70,70,65,27.818,22.727,62,74,72,69,69,64,77,71,70,78,1
550,9991,8203,70,65,60,50,60,45,50,40,65,60,50,40,50,60,70,60,27.364,25.455,67,71,71,68,83,62,70,68,65,69,0
551,9987,8635,45,45,50,35,60,70,65,70,50,35,70,50,60,70,50,70,24.636,23.182,58,72,66,68,73,61,77,71,71,77,2
552,9993,9997,35,35,45,40,50,70,70,70,50,50,50,50,50,50,50,50,26.636,24.8,60,70,71,65,65,58,67,64,61,68,1
553,10000,9994,65,60,60,40,50,70,60,70,60,60,50,40,50,65,65,70,25.273,25.364,60,70,69,65,67,55,69,66,64,76,1
554,9986,8571,40,50,45,43,60,70,70,70,50,60,50,50,50,60,60,65,23.6,25.727,56,67,64,62,71,65,68,68,65,71,1
556,10001,9984,45,60,40,45,55,70,70,70,45,35,70,45,55,65,60,70,25.455,25.091,58,69,67,65,69,58,70,68,65,68,0
557,8635,8342,50,35,70,50,60,70,50,70,35,40,45,50,45,60,70,70,22.818,27.455,59,76,70,70,71,59,74,72,69,69,1
559,9997,10000,50,50,50,50,50,50,50,50,65,60,60,40,50,70,60,70,26.455,25.455,59,66,66,62,74,58,70,70,65,67,2
560,8571,9993,50,60,50,50,50,60,60,65,35,35,45,40,50,70,70,70,25.727,27.455,65,68,68,65,71,62,69,72,65,72,0
561,8203,9986,65,60,50,40,50,60,70,60,40,50,45,43,60,70,70,70,25.636,23.2,60,70,68,65,69,56,66,65,62,71,0
563,10001,9987,45,60,40,45,55,70,70,70,45,45,50,35,60,70,65,70,25.727,24.273,55,69,66,66,69,59,72,66,67,73,1
564,9984,9991,45,35,70,45,55,65,60,70,70,65,60,50,60,45,50,40,25.091,26.545,58,70,68,65,68,62,72,71,68,69,2
566,9991,8635,70,65,60,50,60,45,50,40,50,35,70,50,60,70,50,70,27.0,23.364,66,72,71,68,83,63,77,72,71,71,2
567,9987,9984,45,45,50,35,60,70,65,70,45,35,70,45,55,65,60,70,24.091,25.818,58,72,66,67,73,56,70,68,65,68,0
568,9993,9985,35,35,45,40,50,70,70,70,53,40,55,55,65,70,70,65,27.636,22.636,60,70,71,66,72,62,76,70,70,78,2
569,10000,8571,65,60,60,40,50,70,60,70,50,60,50,50,50,60,60,65,25.455,25.636,58,70,70,65,67,62,68,67,64,71,1
570,9986,10001,40,50,45,43,60,70,70,70,45,60,40,45,55,70,70,70,22.818,25.818,55,66,64,60,71,53,69,67,65,69,2
571,9994,9997,60,60,50,40,50,65,65,70,50,50,50,50,50,50,50,50,25.909,25.0,56,68,66,64,76,61,67,68,61,74,0
573,8342,9984,35,40,45,50,45,60,70,70,45,35,70,45,55,65,60,70,26.727,25.364,69,74,73,70,69,59,70,67,65,68,2
574,9991,10001,70,65,60,50,60,45,50,40,45,60,40,45,55,70,70,70,26.364,25.364,60,72,70,68,77,58,69,67,65,69,1
575,9993,8635,35,35,45,40,50,70,70,70,50,35,70,50,60,70,50,70,27.091,23.636,61,69,71,65,72,60,76,68,71,71,2
576,10000,9985,65,60,60,40,50,70,60,70,53,40,55,55,65,70,70,65,24.636,21.636,60,70,69,65,67,60,75,67,67,78,0
577,9986,9987,40,50,45,43,60,70,70,70,45,45,50,35,60,70,65,70,23.364,24.091,60,66,66,60,67,58,72,66,67,73,2
578,9994,8203,60,60,50,40,50,65,65,70,65,60,50,40,50,60,70,60,25.273,24.818,55,68,66,64,76,60,70,68,65,69,0
581,8635,9986,50,35,70,50,60,70,50,70,40,50,45,43,60,70,70,70,24.091,24.3,59,73,66,69,68,58,66,64,62,68,0
583,9987,9991,45,45,50,35,60,70,65,70,70,65,60,50,60,45,50,40,24.091,25.818,58,72,66,67,73,61,72,70,68,83,2
584,9997,8342,50,50,50,50,50,50,50,50,35,40,45,50,45,60,70,70,24.0,26.636,55,66,65,61,68,66,74,74,69,69,0
585,8571,9994,50,60,50,50,50,60,60,65,60,60,50,40,50,65,65,70,26.273,25.545,66,68,68,65,71,56,70,66,65,76,1
586,8203,10000,65,60,50,40,50,60,70,60,65,60,60,40,50,70,60,70,24.909,23.909,58,69,67,65,69,57,70,68,65,67,1
588,9984,9993,45,35,70,45,55,65,60,70,35,35,45,40,50,70,70,70,24.273,27.091,60,71,68,64,68,60,69,71,64,71,1
589,8342,10001,35,40,45,50,45,60,70,70,45,60,40,45,55,70,70,70,25.273,25.273,65,75,73,70,69,59,69,65,64,67,0
590,9993,9987,35,35,45,40,50,70,70,70,45,45,50,35,60,70,65,70,27.636,24.091,59,69,71,64,71,59,72,66,67,75,2
591,9997,8571,50,50,50,50,50,50,50,50,50,60,50,50,50,60,60,65,24.909,26.091,60,66,67,62,68,64,68,68,65,71,0
592,10000,8635,65,60,60,40,50,70,60,70,50,35,70,50,60,70,50,70,25.727,24.273,58,69,69,65,67,63,76,69,71,68,2
593,9986,9984,40,50,45,43,60,70,70,70,45,35,70,45,55,65,60,70,20.333,24.636,58,66,57,58,55,59,68,65,62,65,2
594,9994,9985,60,60,50,40,50,65,65,70,53,40,55,55,65,70,70,65,25.455,23.364,56,69,68,65,76,63,76,70,70,74,0
597,8635,9994,50,35,70,50,60,70,50,70,60,60,50,40,50,65,65,70,24.455,25.636,64,75,68,71,77,57,70,67,66,76,1
598,9985,9997,53,40,55,55,65,70,70,65,50,50,50,50,50,50,50,50,23.182,24.818,65,76,72,70,74,59,66,67,61,68,0
599,9991,9986,70,65,60,50,60,45,50,40,40,50,45,43,60,70,70,70,25.818,24.5,56,72,68,68,77,52,66,64,62,68,0
602,8203,8342,65,60,50,40,50,60,70,60,35,40,45,50,45,60,70,70,25.636,25.727,63,70,68,65,69,62,74,73,69,69,2
603,10001,9993,45,60,40,45,55,70,70,70,35,35,45,40,50,70,70,70,25.273,26.909,59,69,65,64,67,60,69,72,64,71,1
604,9984,10000,45,35,70,45,55,65,60,70,65,60,60,40,50,70,60,70,25.455,23.909,61,70,72,65,65,55,69,67,65,67,2
605,8342,9997,35,40,45,50,45,60,70,70,50,50,50,50,50,50,50,50,26.455,26.909,66,75,72,71,69,59,66,68,63,68,0
606,9991,9987,70,65,60,50,60,45,50,40,45,45,50,35,60,70,65,70,27.6,23.091,68,72,72,68,72,58,72,65,67,73,2
607,9993,9984,35,35,45,40,50,70,70,70,45,35,70,45,55,65,60,70,26.273,23.545,62,69,72,65,65,60,69,67,63,62,1
608,10000,8203,65,60,60,40,50,70,60,70,65,60,50,40,50,60,70,60,24.636,25.364,58,69,68,65,65,62,70,68,65,69,2
609,9986,8635,40,50,45,43,60,70,70,70,50,35,70,50,60,70,50,70,23.5,24.0,60,66,65,62,71,61,76,72,72,77,1
610,9994,8571,60,60,50,40,50,65,65,70,50,60,50,50,50,60,60,65,24.7,25.636,54,70,67,66,67,65,68,70,64,69,1
613,8342,8635,35,40,45,50,45,60,70,70,50,35,70,50,60,70,50,70,25.727,24.0,62,74,73,69,69,61,76,70,71,77,2
614,9993,9991,35,35,45,40,50,70,70,70,70,65,60,50,60,45,50,40,26.636,26.636,60,70,69,65,65,63,72,70,69,77,1
615,9997,8203,50,50,50,50,50,50,50,50,65,60,50,40,50,60,70,60,25.818,26.091,63,65,67,62,68,60,69,67,65,69,2
616,10000,10001,65,60,60,40,50,70,60,70,45,60,40,45,55,70,70,70,23.909,24.727,57,70,68,65,67,56,69,65,64,67,0
617,9994,9984,60,60,50,40,50,65,65,70,45,35,70,45,55,65,60,70,26.545,26.818,57,69,66,65,76,64,69,70,64,63,0
618,8571,9985,50,60,50,50,50,60,60,65,53,40,55,55,65,70,70,65,25.364,22.909,63,69,67,65,70,63,75,70,68,72,0
622,9991,8342,70,65,60,50,60,45,50,40,35,40,45,50,45,60,70,70,27.0,24.727,66,71,71,69,83,64,73,73,67,69,2
623,9987,9997,45,45,50,35,60,70,65,70,50,50,50,50,50,50,50,50,23.182,26.182,59,73,67,68,75,61,66,67,62,68,1
624,9986,9993,40,50,45,43,60,70,70,70,35,35,45,40,50,70,70,70,24.3,26.909,58,67,63,63,69,59,70,70,64,71,0
625,8203,8571,65,60,50,40,50,60,70,60,50,60,50,50,50,60,60,65,25.6,26.455,59,70,65,65,69,67,67,68,64,71,0
627,10001,9994,45,60,40,45,55,70,70,70,60,60,50,40,50,65,65,70,23.818,27.182,58,69,64,63,67,53,68,67,64,76,2
628,9984,9985,45,35,70,45,55,65,60,70,53,40,55,55,65,70,70,65,26.545,22.636,58,70,71,65,68,62,74,66,67,72,0
629,8342,9986,35,40,45,50,45,60,70,70,40,50,45,43,60,70,70,70,25.182,25.778,61,74,71,69,69,55,66,64,63,68,0
630,9985,8203,53,40,55,55,65,70,70,65,65,60,50,40,50,60,70,60,23.909,26.091,65,76,72,70,74,60,69,67,65,69,0
632,9997,9984,50,50,50,50,50,50,50,50,45,35,70,45,55,65,60,70,26.182,26.818,63,65,67,62,68,58,68,67,61,63,2
633,10000,9991,65,60,60,40,50,70,60,70,70,65,60,50,60,45,50,40,24.727,25.818,59,70,67,65,67,62,71,71,68,77,1
634,9994,9987,60,60,50,40,50,65,65,70,45,45,50,35,60,70,65,70,26.364,23.636,58,70,68,66,76,58,73,67,68,75,1
635,8571,8635,50,60,50,50,50,60,60,65,50,35,70,50,60,70,50,70,25.545,24.545,62,68,69,64,70,65,77,70,72,77,2
637,8635,9985,50,35,70,50,60,70,50,70,53,40,55,55,65,70,70,65,24.545,23.909,65,77,71,72,77,68,74,73,68,72,0
638,9991,9994,70,65,60,50,60,45,50,40,60,60,50,40,50,65,65,70,26.182,25.091,62,72,72,69,77,57,70,65,65,76,0
639,9987,8571,45,45,50,35,60,70,65,70,50,60,50,50,50,60,60,65,23.727,25.182,59,73,67,68,75,64,69,69,64,70,0
640,9993,10000,35,35,45,40,50,70,70,70,65,60,60,40,50,70,60,70,25.0,24.545,56,71,69,64,65,57,70,69,65,67,0
641,9986,8203,40,50,45,43,60,70,70,70,65,60,50,40,50,60,70,60,25.0,25.364,59,66,64,63,67,60,69,66,65,69,1
643,10001,9997,45,60,40,45,55,70,70,70,50,50,50,50,50,50,50,50,25.091,24.727,59,68,65,64,67,58,67,66,62,68,0
645,8342,9993,35,40,45,50,45,60,70,70,35,35,45,40,50,70,70,70,25.273,25.273,59,74,72,68,69,57,69,70,63,71,0
646,9985,10001,53,40,55,55,65,70,70,65,45,60,40,45,55,70,70,70,23.273,24.0,67,73,72,66,63,59,68,64,63,67,0
647,9997,9991,50,50,50,50,50,50,50,50,70,65,60,50,60,45,50,40,26.818,26.636,62,66,67,62,68,66,72,73,69,77,1
648,10000,9987,65,60,60,40,50,70,60,70,45,45,50,35,60,70,65,70,24.455,23.182,57,69,67,65,67,59,73,67,68,75,2
650,8571,9984,50,60,50,50,50,60,60,65,45,35,70,45,55,65,60,70,24.636,25.818,64,69,68,65,70,60,70,70,65,68,0
651,8203,8635,65,60,50,40,50,60,70,60,50,35,70,50,60,70,50,70,25.3,24.636,61,70,67,65,69,65,77,71,72,77,1
653,8635,9997,50,35,70,50,60,70,50,70,50,50,50,50,50,50,50,50,24.0,26.818,62,77,68,72,77,62,66,67,63,68,0
655,9987,8342,45,45,50,35,60,70,65,70,35,40,45,50,45,60,70,70,23.182,25.0,59,73,67,68,75,60,74,72,69,69,0
656,9993,9994,35,35,45,40,50,70,70,70,60,60,50,40,50,65,65,70,26.273,26.545,57,70,70,64,71,57,69,66,65,76,1
657,9986,10000,40,50,45,43,60,70,70,70,65,60,60,40,50,70,60,70,26.091,24.727,54,66,61,63,69,60,70,68,65,67,0
659,10001,8571,45,60,40,45,55,70,70,70,50,60,50,50,50,60,60,65,24.909,24.364,62,68,64,63,67,57,68,64,64,70,0
660,9984,8203,45,35,70,45,55,65,60,70,65,60,50,40,50,60,70,60,26.818,26.0,59,70,71,65,68,58,70,67,65,69,2
661,8342,10000,35,40,45,50,45,60,70,70,65,60,60,40,50,70,60,70,25.545,25.091,62,73,75,68,69,58,70,66,66,71,0
662,8635,9984,50,35,70,50,60,70,50,70,45,35,70,45,55,65,60,70,24.727,26.818,62,75,69,72,77,62,71,69,65,68,0
663,9985,9987,53,40,55,55,65,70,70,65,45,45,50,35,60,70,65,70,23.636,23.727,67,74,72,68,72,59,74,67,68,75,2
665,9994,9986,60,60,50,40,50,65,65,70,40,50,45,43,60,70,70,70,26.727,25.545,51,69,66,64,76,56,66,61,63,69,1
666,8571,9991,50,60,50,50,50,60,60,65,70,65,60,50,60,45,50,40,25.273,26.364,60,68,68,64,70,65,73,70,69,77,2
667,8203,10001,65,60,50,40,50,60,70,60,45,60,40,45,55,70,70,70,26.4,24.818,58,69,67,65,67,59,68,65,63,67,0
669,8342,9994,35,40,45,50,45,60,70,70,60,60,50,40,50,65,65,70,25.455,25.636,65,73,75,68,69,55,69,66,64,76,0
670,9991,9985,70,65,60,50,60,45,50,40,53,40,55,55,65,70,70,65,26.545,24.818,62,73,70,69,77,67,74,72,68,72,0
671,9987,8203,45,45,50,35,60,70,65,70,65,60,50,40,50,60,70,60,23.636,26.273,60,73,67,67,72,59,70,67,65,69,0
672,9993,8571,35,35,45,40,50,70,70,70,50,60,50,50,50,60,60,65,27.273,24.818,58,71,69,65,71,58,68,65,64,70,0
674,9986,9997,40,50,45,43,60,70,70,70,50,50,50,50,50,50,50,50,25.545,26.727,54,65,62,63,68,64,66,67,62,68,0
676,10001,8635,45,60,40,45,55,70,70,70,50,35,70,50,60,70,50,70,26.636,24.182,61,67,67,62,67,62,77,69,72,77,0
677,8635,9987,50,35,70,50,60,70,50,70,45,45,50,35,60,70,65,70,23.909,23.273,65,77,72,71,77,60,73,68,68,75,1
678,9985,8342,53,40,55,55,65,70,70,65,35,40,45,50,45,60,70,70,23.909,24.909,68,76,74,71,74,63,73,74,68,69,1
679,9997,9993,50,50,50,50,50,50,50,50,35,35,45,40,50,70,70,70,27.727,25.545,61,66,68,64,71,56,70,69,64,71,0
680,9994,10000,60,60,50,40,50,65,65,70,65,60,60,40,50,70,60,70,25.727,25.455,56,70,66,66,76,58,69,70,65,67,0
681,8571,9986,50,60,50,50,50,60,60,65,40,50,45,43,60,70,70,70,25.727,25.909,59,68,67,64,70,59,65,64,64,68,0
682,8203,9991,65,60,50,40,50,60,70,60,70,65,60,50,60,45,50,40,25.273,26.636,57,70,67,65,69,61,72,70,69,77,1
684,9984,10001,45,35,70,45,55,65,60,70,45,60,40,45,55,70,70,70,25.727,26.545,59,69,69,64,68,61,68,66,63,67,2
685,8342,8571,35,40,45,50,45,60,70,70,50,60,50,50,50,60,60,65,25.818,25.636,64,73,75,68,69,62,69,67,65,70,0
686,9991,9984,70,65,60,50,60,45,50,40,45,35,70,45,55,65,60,70,25.455,27.2,65,71,68,67,69,62,66,68,62,63,0
687,9987,10001,45,45,50,35,60,70,65,70,45,60,40,45,55,70,70,70,23.364,25.636,60,73,68,69,75,61,68,66,63,67,2
688,9993,8203,35,35,45,40,50,70,70,70,65,60,50,40,50,60,70,60,26.727,25.091,60,70,71,65,71,57,70,68,65,69,1
689,10000,9997,65,60,60,40,50,70,60,70,50,50,50,50,50,50,50,50,24.909,27.818,58,69,68,64,67,61,66,68,64,71,2
690,9986,9985,40,50,45,43,60,70,70,70,53,40,55,55,65,70,70,65,25.8,23.818,60,65,64,63,67,69,77,75,71,74,2
693,8635,9993,50,35,70,50,60,70,50,70,35,35,45,40,50,70,70,70,23.364,26.818,61,78,71,72,77,62,69,71,65,65,0
694,9985,9994,53,40,55,55,65,70,70,65,60,60,50,40,50,65,65,70,21.273,25.636,63,78,72,69,78,59,69,68,65,67,1
696,9987,9986,45,45,50,35,60,70,65,70,40,50,45,43,60,70,70,70,23.909,24.5,59,73,66,68,73,57,67,65,63,71,0
697,8571,9997,50,60,50,50,50,60,60,65,50,50,50,50,50,50,50,50,26.091,27.5,62,69,69,65,69,60,66,68,64,74,0
699,10001,10000,45,60,40,45,55,70,70,70,65,60,60,40,50,70,60,70,25.0,25.818,56,68,65,65,69,55,69,69,64,67,1
700,9984,8342,45,35,70,45,55,65,60,70,35,40,45,50,45,60,70,70,25.545,26.455,64,68,70,64,62,66,75,72,71,69,0
701,8635,9991,50,35,70,50,60,70,50,70,70,65,60,50,60,45,50,40,23.182,26.727,61,76,69,70,69,62,73,70,69,77,0
702,9985,9993,53,40,55,55,65,70,70,65,35,35,45,40,50,70,70,70,23.455,24.636,71,77,75,71,74,57,70,67,63,66,0
703,9997,9994,50,50,50,50,50,50,50,50,60,60,50,40,50,65,65,70,26.5,25.727,58,66,66,63,71,56,70,66,66,76,2
704,8571,10000,50,60,50,50,50,60,60,65,65,60,60,40,50,70,60,70,26.182,25.818,63,68,69,64,70,58,68,69,65,65,1
707,10001,9986,45,60,40,45,55,70,70,70,40,50,45,43,60,70,70,70,25.364,25.818,58,67,66,63,67,56,65,62,63,68,1
708,9984,9987,45,35,70,45,55,65,60,70,45,45,50,35,60,70,65,70,25.818,23.273,59,69,69,64,68,60,74,68,69,75,2
709,8342,8203,35,40,45,50,45,60,70,70,65,60,50,40,50,60,70,60,26.273,25.364,64,75,73,70,69,62,70,68,65,69,2
710,9993,10001,35,35,45,40,50,70,70,70,45,60,40,45,55,70,70,70,24.727,24.818,60,69,70,65,72,55,68,64,65,69,1
711,9997,9985,50,50,50,50,50,50,50,50,53,40,55,55,65,70,70,65,27.364,20.727,62,66,68,63,74,64,77,71,69,78,0
712,10000,9984,65,60,60,40,50,70,60,70,45,35,70,45,55,65,60,70,25.727,25.545,58,70,69,65,65,64,68,70,64,62,0
713,9986,9991,40,50,45,43,60,70,70,70,70,65,60,50,60,45,50,40,24.091,26.0,61,66,66,62,67,59,73,70,68,83,2
714,9994,8635,60,60,50,40,50,65,65,70,50,35,70,50,60,70,50,70,25.455,25.091,60,70,68,65,76,61,73,68,69,77,2
717,8635,10000,50,35,70,50,60,70,50,70,65,60,60,40,50,70,60,70,25.0,26.273,61,76,69,72,77,59,69,69,64,65,1
718,9985,8571,53,40,55,55,65,70,70,65,50,60,50,50,50,60,60,65,22.2,25.909,65,76,70,69,78,65,69,69,65,69,0
719,9991,9993,70,65,60,50,60,45,50,40,35,35,45,40,50,70,70,70,26.182,25.455,59,73,68,68,83,57,69,69,65,72,0
722,8203,9997,65,60,50,40,50,60,70,60,50,50,50,50,50,50,50,50,25.364,26.273,62,70,68,65,69,61,67,67,62,74,1
723,10001,8342,45,60,40,45,55,70,70,70,35,40,45,50,45,60,70,70,24.818,26.364,55,68,64,65,69,64,75,73,71,69,2
724,9984,9994,45,35,70,45,55,65,60,70,60,60,50,40,50,65,65,70,26.818,24.909,67,69,69,64,62,55,70,67,66,76,1
725,8342,9987,35,40,45,50,45,60,70,70,45,45,50,35,60,70,65,70,26.364,23.364,64,75,73,71,69,60,72,66,67,73,1
726,9985,9984,53,40,55,55,65,70,70,65,45,35,70,45,55,65,60,70,22.364,26.909,67,76,71,69,78,63,69,70,65,64,0
727,9993,9986,35,35,45,40,50,70,70,70,40,50,45,43,60,70,70,70,25.455,24.636,57,69,69,65,72,57,66,64,63,71,0
728,9997,8635,50,50,50,50,50,50,50,50,50,35,70,50,60,70,50,70,27.0,25.0,63,67,68,62,74,61,76,69,72,77,2
730,9994,10001,60,60,50,40,50,65,65,70,45,60,40,45,55,70,70,70,24.636,25.182,57,70,68,65,67,52,68,66,65,69,0
731,8571,8203,50,60,50,50,50,60,60,65,65,60,50,40,50,60,70,60,25.818,25.0,66,68,69,64,71,60,70,67,65,69,0
733,8635,8571,50,35,70,50,60,70,50,70,50,60,50,50,50,60,60,65,24.455,25.455,65,78,73,73,77,62,69,66,64,71,0
734,9991,10000,70,65,60,50,60,45,50,40,65,60,60,40,50,70,60,70,25.818,25.545,61,72,70,68,83,60,70,69,65,61,0
735,9987,9994,45,45,50,35,60,70,65,70,60,60,50,40,50,65,65,70,23.091,26.0,58,71,65,66,73,51,70,67,66,76,0
736,9986,8342,40,50,45,43,60,70,70,70,35,40,45,50,45,60,70,70,23.7,26.545,61,66,64,62,71,58,75,72,70,69,2
737,8203,9985,65,60,50,40,50,60,70,60,53,40,55,55,65,70,70,65,25.0,22.909,60,70,67,65,69,69,76,72,69,78,0
740,9984,9997,45,35,70,45,55,65,60,70,50,50,50,50,50,50,50,50,26.818,27.091,61,68,71,64,62,63,67,68,62,74,0
742,9985,9986,53,40,55,55,65,70,70,65,40,50,45,43,60,70,70,70,22.364,24.6,67,76,71,69,78,61,66,67,63,67,0
743,9997,9987,50,50,50,50,50,50,50,50,45,45,50,35,60,70,65,70,27.091,22.545,63,67,68,62,74,59,72,65,66,73,2
744,10000,9993,65,60,60,40,50,70,60,70,35,35,45,40,50,70,70,70,25.273,27.455,61,70,68,65,61,61,69,71,66,72,0
745,9994,9991,60,60,50,40,50,65,65,70,70,65,60,50,60,45,50,40,24.909,25.273,57,70,65,65,76,63,71,68,67,83,0
746,8571,10001,50,60,50,50,50,60,60,65,45,60,40,45,55,70,70,70,25.818,25.091,66,68,69,64,71,52,69,66,65,69,2
747,8203,9984,65,60,50,40,50,60,70,60,45,35,70,45,55,65,60,70,24.727,24.364,60,70,68,65,69,56,69,68,64,62,1
749,8635,8203,50,35,70,50,60,70,50,70,65,60,50,40,50,60,70,60,24.364,24.727,64,78,72,73,77,60,70,68,65,69,0
750,9991,9997,70,65,60,50,60,45,50,40,50,50,50,50,50,50,50,50,25.545,26.455,60,70,68,66,83,63,66,68,62,74,0
751,9987,10000,45,45,50,35,60,70,65,70,65,60,60,40,50,70,60,70,22.545,24.909,59,72,65,66,73,59,70,69,65,67,0
752,9993,8342,35,35,45,40,50,70,70,70,35,40,45,50,45,60,70,70,26.818,26.818,60,70,69,66,72,58,75,72,70,69,0
755,10001,9985,45,60,40,45,55,70,70,70,53,40,55,55,65,70,70,65,25.091,22.0,52,69,66,65,69,64,77,71,70,78,2
756,9984,8571,45,35,70,45,55,65,60,70,50,60,50,50,50,60,60,65,24.273,25.182,59,70,67,63,62,66,69,69,64,69,0
759,9987,9993,66,52,65,66,51,48,47,54,47,37,54,64,67,33,34,48,24.364,26.818,56,72,69,69,86,55,68,66,64,68,0
760,9991,9984,55,55,54,74,56,61,39,38,50,50,70,65,65,60,50,70,26.6,26.636,60,70,74,69,63,60,66,64,62,63,2
761,9994,10000,66,53,48,46,52,48,58,55,52,52,52,48,53,46,48,53,26.273,24.7,58,70,68,68,76,51,69,68,65,71,1
762,8571,9989,38,65,38,69,52,34,57,47,48,65,55,45,50,46,48,45,24.909,28.182,59,68,66,65,72,63,67,71,65,80,1
763,8203,9997,67,57,47,47,52,48,61,48,53,53,48,52,53,46,46,46,26.727,26.545,58,68,67,66,79,57,66,65,64,72,0
764,8342,10001,67,47,68,49,53,57,44,47,34,52,66,48,53,48,59,67,23.909,26.636,63,73,73,70,72,66,67,66,64,67,0
765,8342,9991,67,47,68,49,53,57,44,47,55,55,54,74,56,61,39,38,24.727,27.091,71,73,77,70,69,65,71,74,69,69,0
766,8635,9985,50,52,70,50,60,70,50,70,68,66,53,66,63,59,47,66,26.364,24.909,63,74,73,72,75,61,73,75,69,72,0
767,9997,9993,53,53,48,52,53,46,46,46,47,37,54,64,67,33,34,48,25.818,26.909,57,66,62,63,72,64,68,67,65,68,2
768,10000,9989,52,52,52,48,53,46,48,53,48,65,55,45,50,46,48,45,25.0,26.182,57,68,64,64,71,60,67,73,64,80,2
770,9994,9987,66,53,48,46,52,48,58,55,66,52,65,66,51,48,47,54,26.727,23.3,58,69,65,67,76,56,74,70,69,86,0
771,8203,9984,67,57,47,47,52,48,61,48,50,50,70,65,65,60,50,70,26.455,25.545,60,68,69,65,79,57,70,65,65,68,2
773,9985,10000,68,66,53,66,63,59,47,66,52,52,52,48,53,46,48,53,24.727,26.0,57,73,69,69,72,60,67,69,65,71,0
