id,home_team_api_id,away_team_api_id,buildUpPlaySpeed_home,buildUpPlayPassing_home,chanceCreationPassing_home,chanceCreationCrossing_home,chanceCreationShooting_home,defencePressure_home,defenceAggression_home,defenceTeamWidth_home,buildUpPlaySpeed_away,buildUpPlayPassing_away,chanceCreationPassing_away,chanceCreationCrossing_away,chanceCreationShooting_away,defencePressure_away,defenceAggression_away,defenceTeamWidth_away,AVG_HOME_AGE,AVG_AWAY_AGE,Home_Team_Aggression,Home_Team_Potential,Home_Team_Stamina,Home_Team_OverallRating,Home_Team_FreeKick,Away_Team_Aggression,Away_Team_Potential,Away_Team_Stamina,Away_Team_OverallRating,Away_Team_FreeKick,labels
5960,8521,9874,65,35,50,65,50,55,45,65,50,50,35,65,35,45,55,65,26.909,25.364,56,73,63,70,80,61,74,68,69,76,0
6388,9847,9748,49,41,62,52,60,49,46,52,49,52,49,54,67,46,47,47,26.909,27,71,83,74,81,80,69,79,68,77,82,0
12642,8529,7943,63,53,33,51,68,37,56,51,57,60,66,57,63,54,47,36,24.364,26.818,68,76,71,70,76,63,75,66,72,73,0
4451,8668,9826,43,40,39,33,63,52,58,59,61,67,67,69,50,36,34,41,25.818,27.818,63,82,72,77,78,70,77,72,76,81,1
25007,10192,10199,55,55,55,70,60,55,55,60,45,60,45,70,60,40,45,50,25.545,26.364,62,72,69,66,61,60,70,66,64,82,0
13112,9885,7943,50,20,65,50,80,35,65,35,57,60,56,57,56,38,47,53,28.091,26.545,73,83,75,81,82,59,76,68,73,74,0
15656,9791,10217,50,61,48,58,59,60,62,47,56,66,55,52,38,40,50,52,25.727,25.182,58,71,63,67,80,56,72,66,68,67,1
21506,9925,8284,54,53,51,51,62,58,55,56,47,48,32,61,65,50,44,52,26,26.091,60,75,68,71,73,56,65,63,62,70,0
22390,8634,10278,42,30,65,40,70,70,30,70,40,30,50,35,70,35,35,50,26.273,28.182,64,87,77,83,86,69,75,71,72,73,2
23410,9906,8371,47,51,67,63,54,52,37,55,34,52,55,59,54,47,52,69,26.636,26.727,71,82,73,79,82,70,75,72,72,79,0
2813,8456,8655,70,60,55,70,70,45,55,45,55,70,60,70,55,45,70,45,26.182,27.273,74,86,75,81,82,70,79,65,75,84,1
7779,8121,9837,48,50,40,52,48,44,44,51,48,49,48,52,58,33,44,50,27.455,25.364,66,69,68,67,73,57,73,63,70,78,1
20526,8548,9925,51,33,48,67,79,46,47,51,54,52,52,67,51,46,46,67,27.545,24.182,65,72,69,69,74,68,77,73,71,83,0
1210,8203,9993,52,54,47,53,50,52,60,48,55,55,47,46,49,45,46,50,26.545,26.727,62,70,71,68,78,66,69,67,66,68,2
5764,9748,8588,60,40,70,45,70,70,60,70,30,30,60,50,70,70,60,70,25,26.273,68,85,74,78,81,63,73,70,68,75,0
9103,9790,8226,46,40,60,55,39,55,47,48,61,53,42,62,54,47,59,40,23.909,24.091,59,78,71,74,76,63,78,67,73,91,0
19588,9772,8348,69,53,65,66,54,60,57,54,38,43,51,54,39,44,46,48,28,26.364,66,81,67,79,76,61,73,60,69,73,0
7433,8592,7819,51,41,49,69,31,48,48,60,62,45,48,54,53,43,42,51,23.818,27.727,66,79,69,74,78,64,74,65,71,71,2
11852,9882,8543,35,35,35,65,35,45,45,50,45,50,65,50,50,35,45,50,24.182,29.818,69,78,70,72,72,75,81,68,80,86,2
8614,9810,8697,60,35,35,70,60,65,30,45,70,40,70,40,70,70,65,70,24.273,27.455,61,77,70,71,79,69,82,74,75,78,1
7571,9830,9827,63,56,52,55,46,39,41,52,51,48,49,63,44,57,52,49,25.364,25.273,64,76,67,73,69,68,77,63,72,83,1
25954,10192,10191,52,64,39,66,46,44,34,50,58,35,64,36,66,47,45,53,26.364,25.273,59,70,67,67,72,58,65,64,61,64,0
1170,9989,8571,69,58,56,52,61,45,49,65,31,47,37,67,50,46,45,52,25.4,25.091,59,66,62,64,69,60,69,69,65,64,0
5661,7819,8583,65,30,50,65,40,70,65,70,30,70,35,65,35,30,55,30,25.182,27.545,58,76,65,69,72,65,77,69,73,62,0
9036,8358,9905,52,61,62,50,42,30,50,39,68,57,55,39,60,52,65,53,23.455,26.727,64,76,72,72,81,65,76,71,73,80,1
9698,8460,8358,73,55,52,48,63,33,55,53,39,48,55,33,44,59,60,39,27.545,25.182,61,69,63,68,87,65,75,69,71,76,1
11109,9888,9976,40,30,45,60,70,30,70,65,30,30,30,40,65,40,30,45,26.364,26.545,63,74,70,69,72,65,75,71,70,65,2
2575,8602,8658,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,25,28.2,62,77,69,70,78,74,81,73,76,87,0
3159,8455,10172,60,50,60,60,80,35,55,50,51,49,36,48,52,44,43,40,28.636,29.455,65,83,71,82,86,69,74,69,73,84,0
4280,8191,8197,48,74,72,59,58,54,57,58,63,48,47,62,69,58,62,54,28.455,29.273,56,72,70,71,75,70,73,68,72,68,2
10060,8178,9823,73,55,77,54,61,61,72,50,45,28,37,31,22,72,53,59,24,26.818,65,83,72,79,94,62,86,71,83,84,1
6025,9853,8481,65,35,35,65,65,35,45,65,35,35,35,65,35,35,55,50,25,26.455,64,76,66,71,70,62,74,68,72,67,0
1335,8475,9986,38,39,29,30,39,25,37,35,60,53,48,50,48,42,48,49,25.909,27.545,58,68,64,65,68,56,68,61,66,69,2
669,8342,9994,35,40,45,50,45,60,70,70,60,60,50,40,50,65,65,70,25.455,25.636,65,73,75,68,69,55,69,66,64,76,0
24295,8633,8603,50,46,61,41,63,52,60,63,59,37,59,43,53,58,49,58,26.455,27,67,88,76,85,86,67,77,70,74,76,0
7165,9847,7794,49,55,62,61,68,57,53,56,67,43,56,51,49,39,47,48,25.364,26.818,73,84,74,81,80,62,74,66,70,78,0
15719,10228,10235,54,56,65,43,44,46,44,48,50,48,48,67,31,43,46,40,23.2,25.545,64,76,70,70,74,64,77,71,74,80,2
20402,8485,8548,47,52,53,48,52,47,47,52,51,33,48,67,79,46,47,51,26.455,28,62,67,70,63,78,72,74,73,72,76,2
14932,8277,10229,37,39,52,42,62,42,45,48,62,40,67,48,52,50,65,59,23.727,24.545,54,77,71,73,72,60,73,69,70,70,2
19023,10212,2033,38,44,54,76,55,38,49,46,45,52,53,37,43,37,31,44,25.455,26.8,58,72,63,68,75,58,69,61,65,75,1
8813,8350,8697,48,42,49,68,53,38,48,53,64,40,65,48,64,64,48,68,24.909,24.909,64,74,65,70,85,72,78,71,75,86,1
13929,8277,10229,35,35,40,50,60,30,30,30,55,45,40,30,60,30,30,50,23.091,23.818,48,74,67,67,71,67,78,75,72,76,1
18872,6403,7842,50,39,52,53,52,36,39,64,66,52,47,53,39,46,49,55,28,26.909,67,70,64,67,70,64,71,70,68,71,2
13119,9885,8533,50,20,65,50,80,35,65,35,66,67,52,66,52,46,59,51,27.182,30.091,70,84,74,81,85,68,75,67,73,79,1
6008,9847,8639,35,35,35,35,50,45,55,65,65,65,50,80,50,55,55,35,27.091,26.818,67,81,68,78,81,72,80,72,78,79,1
24265,9910,8315,55,38,41,48,50,55,55,59,46,39,50,60,36,49,57,50,26.182,27,63,79,67,76,85,72,81,72,79,86,2
18808,7844,10264,40,39,53,68,58,50,59,68,53,46,53,53,52,23,48,39,24.364,27.455,67,74,67,68,66,73,77,70,75,86,2
19687,6403,7844,63,39,64,53,52,36,39,64,40,39,53,62,58,37,40,64,24.182,23.727,63,72,65,68,77,69,75,67,70,82,2
11222,9882,9880,60,30,30,30,65,50,30,55,30,30,35,45,65,50,30,50,27.091,28.091,70,80,73,76,82,67,77,70,70,75,2
20631,10251,9938,55,44,46,48,44,42,40,40,60,60,50,50,35,40,38,52,24.636,25.364,61,68,70,63,71,64,70,72,66,78,0
3697,10003,8667,41,39,36,42,44,52,58,57,63,48,38,60,54,34,37,46,26.545,26.818,67,77,70,75,82,69,74,73,72,73,1
12157,8543,10233,51,54,68,52,69,59,53,54,64,38,66,67,49,46,47,53,26.727,28.636,66,81,70,77,80,70,76,66,74,72,2
11242,8564,8530,45,30,55,45,70,30,35,60,35,30,30,30,60,35,55,50,30.182,27.909,62,86,71,80,88,72,77,74,73,82,1
23350,8302,10267,61,65,53,57,38,38,49,55,20,35,38,56,55,51,38,59,26,27.545,69,80,74,76,84,69,81,64,78,80,0
3296,10003,8650,26,24,62,39,57,48,58,60,60,60,48,73,53,50,48,62,26.909,25.818,58,76,67,74,82,63,82,75,79,83,1
24130,8302,8560,65,65,53,57,38,38,49,55,35,36,60,52,59,48,53,65,26.545,26.636,64,79,72,77,77,64,78,67,75,80,0
3269,9825,9879,25,32,41,34,30,57,57,52,48,45,38,62,54,38,38,62,26.182,30.545,65,82,70,79,89,67,77,72,77,81,1
18396,9773,10212,50,50,50,65,65,55,43,65,30,30,55,60,50,49,45,50,25.182,26.091,74,81,73,78,84,59,71,64,67,74,0
20401,9800,10251,48,48,52,48,48,43,44,51,48,51,52,64,52,47,47,51,27.455,24.818,55,65,63,61,73,60,69,66,63,67,2
14951,8611,8277,35,38,44,50,41,34,44,54,37,39,52,42,62,42,45,48,22.545,23.727,62,77,70,71,76,54,77,72,73,72,0
18920,10264,9764,66,54,53,53,52,25,56,39,46,41,54,52,46,39,57,53,23.909,27,57,74,60,70,72,64,71,66,68,78,0
19149,9772,7844,70,53,65,66,54,60,57,54,40,39,53,62,58,37,40,64,26.727,23,60,78,70,76,78,63,74,68,69,72,0
14823,10217,8611,38,47,55,55,44,50,58,52,35,38,44,50,41,34,44,54,23.364,22.727,61,70,64,66,82,61,77,69,72,76,0
2521,8602,9825,70,70,70,70,70,70,70,70,66,30,30,45,35,30,40,50,26.182,25.364,65,76,69,71,83,70,86,73,80,83,2
2547,8659,10194,65,40,70,70,55,70,70,70,65,70,70,70,55,35,70,35,26.182,27.545,66,77,72,71,82,71,77,73,73,75,2
16371,2183,8569,30,40,45,40,70,55,65,55,30,50,45,40,70,65,70,65,25.111,25.5,59,69,68,63,71,57,68,67,62,62,1
1231,9991,8342,50,47,55,66,47,48,45,52,64,54,48,61,47,60,50,52,25.091,26.091,64,73,71,69,70,67,73,70,70,72,1
18290,9773,6403,30,30,60,60,60,30,30,30,30,30,50,60,60,30,30,30,24,25.636,67,83,72,77,85,62,72,68,66,73,1
23173,9910,8560,53,62,59,68,52,42,52,68,24,36,60,52,59,48,53,70,27.182,25.545,60,75,67,72,79,63,76,66,74,76,1
8631,9790,9904,70,60,70,60,70,70,45,60,55,70,65,45,65,70,70,70,28,25.727,68,82,73,76,83,63,77,71,73,69,1
2711,8472,8456,60,70,70,70,55,35,70,35,70,60,55,70,70,45,55,45,24.455,25.455,70,79,66,73,80,78,86,77,81,82,0
671,9987,8203,45,45,50,35,60,70,65,70,65,60,50,40,50,60,70,60,23.636,26.273,60,73,67,67,72,59,70,67,65,69,0
16257,1601,1957,30,40,50,35,70,65,60,50,30,50,45,35,70,70,70,70,26,24.833,60,62,65,57,56,55,72,70,65,56,1
14311,9839,8674,50,42,50,62,50,38,47,49,51,39,48,67,62,43,44,49,25.1,22.818,58,69,66,65,80,59,74,72,68,76,0
12977,8535,8533,34,33,68,51,53,58,59,61,66,67,52,66,52,46,59,51,26.818,30.727,68,78,71,77,80,69,75,67,74,79,0
23635,8371,8302,38,52,55,59,54,47,52,69,65,65,53,57,38,38,49,55,28.091,27.182,69,74,72,72,76,64,77,69,75,83,2
16925,8673,8024,69,55,52,40,53,59,49,63,66,59,43,61,54,32,43,46,24.818,23.375,60,70,68,65,63,55,68,61,62,46,0
3492,9879,10172,48,45,38,62,54,38,38,62,57,58,60,48,48,42,51,44,31.455,27.909,66,77,68,76,75,67,78,69,75,81,0
3713,10260,8654,46,38,46,68,37,49,49,56,72,73,61,74,32,30,37,41,24.455,27.364,65,83,68,78,79,67,75,67,73,73,0
2907,8659,8559,60,65,40,50,45,35,55,60,45,70,55,70,50,40,55,50,27.818,27.364,63,76,68,73,85,70,78,70,74,75,0
5916,8481,8639,35,35,35,65,35,35,55,50,65,65,50,80,50,55,55,35,27.727,26.545,65,74,71,72,77,69,79,73,77,82,1
5610,8583,8592,30,70,35,65,35,30,55,30,55,45,70,65,70,65,70,65,26.636,26.727,63,77,68,72,76,73,83,75,78,75,1
4167,8472,8191,60,61,56,44,58,41,38,53,48,74,72,59,58,54,57,58,28,26.636,65,75,70,73,81,58,73,75,70,75,0
12317,8524,8533,64,36,38,49,51,54,53,49,66,67,52,51,66,26,59,51,28.273,29.091,71,77,64,73,79,73,74,60,72,76,0
4505,10003,10261,45,42,34,36,55,31,47,42,58,49,47,54,46,41,39,51,26.545,25.909,65,79,71,77,85,69,79,75,75,75,0
3544,8472,10194,67,62,44,72,59,47,53,60,75,75,40,72,55,50,58,45,25.818,26.909,69,77,74,73,88,75,77,76,74,75,1
7395,9829,9747,52,48,37,37,37,35,34,51,63,48,53,49,48,43,47,49,26.182,28.273,61,79,64,75,79,61,71,66,69,79,0
24469,10267,10205,35,35,37,51,58,49,45,53,48,36,36,52,55,47,48,44,26.182,25.455,72,82,72,79,84,62,81,62,76,72,2
8694,10269,8178,70,30,60,70,70,65,50,60,70,30,70,70,70,70,60,70,25.727,25.545,68,79,69,75,77,66,82,72,77,74,2
20569,8467,8548,67,48,47,47,54,33,47,37,51,33,48,67,79,46,47,51,28.636,25.091,61,66,63,64,59,64,72,72,67,73,2
4196,8472,8659,60,61,56,44,58,41,38,53,55,51,53,53,57,41,40,49,29.636,28.455,70,74,68,74,81,66,75,69,74,76,1
6651,8639,8576,34,23,63,52,49,58,56,48,59,52,48,34,52,38,47,53,26.727,28.545,67,79,73,75,73,67,70,61,67,75,0
6481,8639,9827,34,23,63,52,49,58,56,48,49,37,49,64,51,44,46,49,27.455,27.818,62,79,72,76,79,67,76,63,74,80,0
20349,9927,8485,70,70,70,70,65,60,70,70,70,70,70,70,70,60,70,70,23.909,26.182,59,72,71,69,78,61,70,69,65,79,1
3221,8559,8455,45,70,55,70,50,40,55,50,60,50,60,60,80,35,55,50,27.636,27.727,69,76,66,74,83,71,84,75,83,89,2
1362,8635,9989,52,51,60,53,47,60,50,65,69,58,56,52,61,38,49,65,23.636,26.455,61,76,70,69,73,56,68,61,64,69,0
4758,10003,8586,45,42,34,36,55,31,47,42,47,40,41,41,63,63,54,56,27.364,23.909,65,79,71,77,85,64,83,77,78,87,1
11277,8535,9885,67,30,50,60,60,45,30,60,45,35,45,55,70,50,35,70,27.455,27.182,62,84,73,76,75,74,85,76,79,82,1
6777,9874,9851,63,39,63,64,49,54,43,49,64,41,49,52,64,46,44,51,24.182,25.636,59,74,63,68,76,61,77,69,73,72,0
24242,8302,9869,53,53,53,52,60,42,48,59,55,50,62,59,38,45,54,41,26.909,23.455,71,80,72,78,83,56,78,70,73,76,0
9292,9790,9789,46,40,60,55,39,55,47,48,71,45,67,44,70,58,69,46,24.636,24.545,57,80,69,75,88,65,84,73,80,78,0
20950,8597,10251,53,54,55,50,49,47,49,52,60,46,58,48,44,47,46,60,24.545,24.111,55,66,62,60,74,60,68,63,61,54,1
7318,9831,9847,48,66,49,66,34,56,47,64,49,55,62,61,68,57,53,56,23.727,24.636,60,74,67,69,79,72,83,74,79,80,2
18407,9768,9773,50,35,65,65,35,55,45,50,50,50,50,65,65,55,43,65,24.727,25.727,67,80,71,77,80,74,81,73,78,84,1
24365,9783,7878,53,47,38,52,55,45,50,59,57,59,61,63,51,48,45,62,28.182,25.727,66,77,72,75,78,61,77,69,73,75,2
7014,9847,9829,49,41,62,52,60,49,46,52,52,48,37,37,37,35,34,51,26.636,25.455,75,84,75,81,80,62,80,68,76,79,1
22757,8696,8394,53,56,73,72,39,47,37,53,43,40,46,38,42,38,40,53,25.818,27,70,74,69,72,80,67,74,70,72,85,0
11267,8600,8686,64,35,30,50,70,35,30,55,70,30,60,60,70,55,30,70,26.091,29.727,74,79,75,76,84,74,83,74,78,85,2
20833,8467,9800,57,57,46,48,38,42,38,52,60,75,62,45,60,50,48,40,26.727,27.091,63,68,64,66,69,59,66,63,62,78,0
6687,9853,8689,49,52,48,52,52,35,44,50,60,42,48,53,64,43,47,48,25.364,26.182,66,78,72,74,75,61,75,66,70,74,0
20343,9938,8485,70,70,65,70,70,60,70,70,70,70,70,70,70,60,70,70,24.545,24,57,74,70,69,73,59,70,67,64,79,0
7728,9837,10249,48,49,48,52,58,33,44,50,54,65,48,49,45,53,56,48,25.818,25.818,63,72,66,70,73,66,74,69,71,80,2
7304,9847,8550,49,55,62,61,68,57,53,56,55,49,49,54,53,46,54,50,27.727,26.091,75,82,77,80,77,57,71,68,68,70,0
18930,10215,9768,45,44,55,57,60,52,38,61,53,56,67,68,60,52,49,54,26.909,23.364,59,70,65,67,68,66,80,72,74,81,2
12107,8535,9857,45,50,65,50,50,45,45,50,40,50,35,35,50,35,45,50,26.818,27.8,65,79,64,76,83,66,76,64,73,86,0
17121,2182,8245,67,54,56,62,67,47,47,63,70,50,48,53,68,58,43,60,26.364,26.9,58,70,74,66,62,64,66,68,62,68,0
690,9986,9985,40,50,45,43,60,70,70,70,53,40,55,55,65,70,70,65,25.8,23.818,60,65,64,63,67,69,77,75,71,74,2
16484,8673,8030,67,35,55,36,53,59,48,66,63,37,68,30,52,46,60,47,25.625,25.5,68,70,63,68,64,64,59,66,56,65,0
9486,9904,8178,78,58,66,39,41,39,48,47,64,55,52,54,37,58,38,47,25.636,26.455,70,77,71,74,78,68,79,71,77,70,1
11694,8530,8600,65,35,50,65,63,35,55,50,70,49,66,50,50,44,45,55,27.727,27.091,66,76,62,73,78,72,79,72,77,85,2
4362,8197,8191,63,48,47,62,69,58,62,54,48,74,72,59,58,54,57,58,26.364,27.636,63,72,69,69,67,57,71,67,70,71,1
7763,10249,9853,54,65,48,49,45,53,56,48,58,52,48,64,52,48,51,49,26.273,27.364,63,75,62,71,77,67,77,69,75,79,2
23275,9783,8394,56,46,38,52,68,45,50,59,34,23,53,56,57,51,46,61,29.364,27.818,61,76,61,73,77,70,74,68,72,78,0
1663,8571,10000,42,47,37,67,30,46,45,52,54,51,47,52,32,44,58,37,26.364,25.545,66,70,68,68,65,60,70,70,67,67,0
7094,9837,8639,48,48,48,52,50,33,44,50,45,42,68,52,49,59,42,48,26.364,28.182,59,73,66,71,72,64,78,70,75,76,0
7146,9831,9853,48,66,49,66,34,56,47,64,58,52,48,52,52,35,44,50,24.455,25.818,60,74,70,70,80,62,77,71,74,75,1
8918,9790,8178,52,29,61,58,54,60,55,52,67,38,51,47,55,57,39,51,26.545,26,65,78,69,75,83,66,80,71,77,83,1
20154,8548,8597,65,50,70,70,70,60,70,70,70,70,70,70,65,60,70,70,28,24.636,66,76,75,73,72,47,67,63,59,59,0
23265,9783,8305,56,46,38,52,68,45,50,59,25,40,58,42,52,49,45,47,29.182,26.727,61,75,64,74,78,65,77,66,74,80,1
6217,9831,4087,50,50,50,50,65,45,45,35,35,65,50,65,65,45,55,65,25.727,28.091,66,73,66,70,77,67,72,67,69,69,1
5965,9831,9853,50,50,50,50,65,45,45,35,65,35,35,65,65,35,45,65,25.818,25.545,65,73,62,71,71,63,75,67,71,70,2
3230,8455,8668,60,50,60,60,80,35,55,50,60,50,55,70,55,55,65,60,27.636,28.182,72,84,76,83,89,73,80,69,77,80,0
2753,10261,10260,70,60,65,70,60,45,65,45,70,45,45,70,65,40,50,40,26.455,28,67,78,74,75,73,73,87,74,81,82,1
3109,10252,8455,65,50,45,55,50,35,45,65,60,50,60,60,80,35,55,50,24.455,27.182,75,78,71,72,78,66,85,73,82,86,2
11440,8543,9885,60,35,50,35,51,45,50,35,65,50,50,77,50,55,55,35,28.727,27.727,72,79,70,76,84,71,84,73,81,86,2
10061,9788,8697,31,32,38,26,49,41,48,39,56,63,68,66,58,63,47,73,24.545,26.182,67,81,72,75,73,68,77,65,73,90,0
4060,8191,10261,48,74,72,59,58,54,57,58,54,47,47,51,39,56,54,51,26.818,25.364,58,73,72,70,75,63,75,70,71,74,1
6696,9853,9847,49,52,48,52,52,35,44,50,49,41,62,52,60,49,46,52,26.364,26.909,66,78,73,75,75,76,84,74,81,80,1
9232,9823,9905,47,40,34,31,55,49,35,50,68,57,55,39,60,52,65,53,24.818,26.909,67,85,74,82,83,66,75,72,72,66,0
18148,10264,10214,30,30,55,50,60,30,30,30,45,30,60,55,50,30,30,30,26.455,25.636,66,77,71,73,79,68,75,69,68,75,0
9910,8226,8358,68,63,68,38,55,56,57,54,39,48,55,33,44,59,60,39,24,24.818,64,79,71,75,74,66,75,68,70,76,1
16469,2182,8673,64,57,68,48,70,59,37,48,67,35,55,36,53,59,48,66,24.8,26.429,49,72,71,69,79,71,71,66,69,64,1
20754,8597,9800,56,61,55,48,46,43,43,52,60,75,62,45,60,50,48,40,27.091,26.182,56,67,64,63,77,57,68,64,63,62,1
11098,9880,8529,30,30,35,45,65,50,30,50,40,30,30,35,55,40,55,60,29.273,26.182,67,76,69,71,75,71,81,72,73,82,0
8781,8178,8226,67,38,51,47,55,57,39,51,75,35,72,51,68,68,50,52,25,23.636,66,80,71,77,83,67,77,64,74,91,0
25342,9777,10243,48,51,53,66,45,49,45,49,62,46,50,50,54,47,43,56,24.636,23.273,55,66,65,59,62,54,70,64,63,71,2
3240,10252,8659,65,50,45,55,50,35,45,65,60,65,40,50,45,35,55,60,27.455,27.636,74,79,70,75,75,65,76,70,73,85,2
12234,8600,9876,78,63,69,78,52,40,63,57,58,63,55,57,61,47,59,63,26.727,29.273,65,78,70,76,87,63,74,66,72,76,2
14603,8464,8593,46,38,39,55,50,45,48,53,31,33,39,64,46,68,65,60,25.364,23.182,61,70,68,67,70,53,79,72,74,86,2
12150,9885,8530,39,33,51,63,72,66,67,36,67,37,67,52,52,37,57,52,28.364,26.364,70,84,74,81,90,67,75,60,71,78,0
15316,8593,8640,40,30,51,55,39,64,53,64,67,40,53,53,55,50,62,55,23.727,21.182,64,79,73,74,82,59,81,70,73,80,2
22878,10267,9906,41,40,56,55,64,40,48,54,57,54,58,69,79,58,48,54,26.364,25,66,81,67,77,87,65,82,74,78,84,0
5541,8588,9831,30,30,60,50,70,70,60,70,70,70,60,30,65,70,70,70,27.727,25.818,61,74,71,69,75,67,78,71,71,69,0
22302,9869,8633,70,55,65,50,70,70,70,55,55,30,70,60,70,65,40,65,27.273,25.091,70,77,73,74,82,68,88,74,84,88,2
6215,10249,8639,50,50,35,50,50,35,55,65,65,65,50,80,50,55,55,35,25.909,26.818,65,78,68,74,74,68,79,73,77,82,0
16740,8245,8673,75,62,48,53,68,58,43,65,69,55,52,40,53,59,49,67,28.556,26.5,71,65,73,63,65,66,71,69,67,74,0
3032,8456,9879,70,60,70,65,75,65,65,50,50,55,45,55,40,45,35,50,25,30.091,62,84,71,81,83,72,77,71,75,80,0
24978,9931,10190,40,45,50,65,50,60,60,60,35,60,35,55,55,50,55,50,25.909,26.364,62,77,67,70,86,59,67,65,60,63,0
9635,9905,8226,66,52,55,37,56,48,65,53,32,53,36,62,64,47,52,45,28,23.364,64,75,70,72,69,61,79,70,73,74,1
3755,10194,8668,75,73,59,61,38,32,37,41,58,62,48,59,32,41,44,59,28.273,26.364,70,75,74,73,75,66,81,72,77,86,1
9202,8697,8357,54,40,68,58,48,49,50,65,68,45,54,44,43,48,56,66,23.455,23.727,67,78,72,73,76,63,73,69,68,67,1
23691,8634,8315,35,32,37,31,35,61,63,65,46,38,52,73,37,37,60,68,28.636,25.273,65,84,74,82,87,69,80,70,76,82,0
7796,9837,8639,48,49,48,52,58,33,44,50,45,43,68,52,64,59,42,48,27.727,26.182,63,73,65,72,71,63,77,66,73,77,0
3609,9879,10252,48,45,38,62,54,38,38,62,67,58,44,60,56,43,50,52,30.818,25.273,70,77,70,76,81,66,77,74,73,69,0
7661,10242,9847,49,51,52,49,46,43,42,52,49,34,62,61,35,57,53,56,27.455,27,56,71,62,69,77,73,84,74,82,80,2
22710,8581,9869,68,56,69,55,58,37,47,54,68,53,67,51,65,58,51,55,31.273,26.182,63,74,60,74,81,67,76,71,73,79,0
6044,9748,9836,65,50,50,50,80,45,45,65,65,50,50,65,50,35,45,50,24.545,23.364,66,83,72,77,86,59,73,70,67,73,0
7660,9747,9853,63,58,42,56,36,49,47,49,58,52,48,64,52,48,51,49,29.455,24.545,62,73,63,73,80,63,78,67,73,79,0
4007,8586,8667,42,46,45,58,68,63,61,57,63,48,38,60,54,34,37,46,25,28.182,67,83,75,79,74,67,72,70,70,73,0
7285,9837,9829,48,48,48,52,50,33,44,50,52,48,37,37,37,35,34,51,26.364,25.182,58,73,69,71,77,66,81,68,76,79,2
18565,7844,10264,65,47,65,50,49,55,55,48,30,30,55,50,60,40,60,50,28,27,64,71,71,69,73,68,77,74,74,82,1
17556,8245,8025,59,50,64,53,36,30,43,62,50,35,51,51,55,45,55,39,26.6,25.455,58,65,65,63,64,56,67,70,64,71,1
25907,10190,10179,52,48,39,39,37,40,36,52,61,37,62,50,53,45,47,54,25.636,28.727,52,67,62,63,67,56,70,69,69,76,0
6464,8592,9873,48,50,49,51,48,44,48,51,49,50,51,60,61,43,57,51,26.909,26.909,72,79,74,77,79,57,74,69,70,77,0
22392,8394,9864,30,30,50,35,70,40,30,45,60,55,40,45,70,45,65,45,27.273,26.636,67,78,67,73,78,64,76,67,71,55,2
24960,9931,10192,40,45,50,65,50,60,60,60,55,55,55,70,60,55,55,60,24.909,24.909,63,76,68,70,86,62,73,69,65,67,0
5938,9874,4087,50,50,35,65,35,45,55,65,35,65,50,65,65,45,55,65,25.727,26.818,62,75,66,70,79,63,72,64,68,69,1
8750,10269,9789,64,48,60,62,56,45,56,39,73,43,60,53,64,59,67,46,26.636,23.909,67,77,68,74,81,61,83,75,79,74,1
6091,9836,10249,65,50,50,65,50,35,45,50,50,50,35,50,50,35,55,65,24.727,26.636,59,73,68,68,68,65,77,64,73,73,1
18359,10214,10238,45,30,60,55,50,30,30,30,30,30,60,50,55,30,30,30,25,27.1,68,75,68,68,77,59,71,66,66,78,0
4211,10172,9825,52,53,53,54,54,50,44,54,59,26,28,55,64,51,44,52,26.636,26.455,65,75,68,72,72,64,81,68,78,79,2
2837,8559,10260,55,70,70,70,45,35,70,35,70,45,45,70,65,40,50,40,27.909,29.091,68,78,74,73,83,76,86,72,82,82,1
11480,8636,10167,55,50,50,55,65,50,60,55,50,30,48,55,65,45,47,50,30.273,27.636,72,83,75,82,81,65,70,65,67,72,0
11759,9885,10167,50,35,65,65,50,35,55,35,45,35,50,65,50,45,45,50,27.364,27.455,69,77,69,73,86,69,78,70,75,70,0
19473,158085,8348,65,39,55,59,46,37,39,37,38,43,51,54,39,44,46,48,26.273,27.364,60,72,68,69,76,64,74,64,70,75,2
12085,8530,8524,40,50,50,50,50,25,50,35,40,50,53,47,50,55,42,50,28.182,27.818,71,77,61,76,88,74,76,64,73,81,0
12827,8636,8534,67,67,68,69,66,23,57,34,63,39,66,67,51,53,57,54,26.636,24.727,67,80,71,76,85,66,75,69,71,73,0
18699,10215,10212,45,44,55,57,60,52,38,61,38,44,54,76,55,38,49,46,25.636,27.273,62,72,68,68,73,63,73,70,70,75,2
13974,10228,8611,35,30,45,45,60,30,30,30,30,30,40,40,65,30,30,30,25.636,26.182,63,72,72,69,71,64,78,72,73,88,0
20883,9938,8649,53,52,55,53,42,41,41,52,35,62,50,36,50,40,56,47,23.636,26.091,57,72,62,64,69,56,63,63,60,78,0
12499,9876,10167,58,63,55,57,61,47,59,63,48,33,46,62,45,39,43,46,27.909,29.182,61,75,66,71,74,67,75,61,72,80,0
20683,9927,8485,70,55,40,46,60,38,42,62,58,62,45,70,55,40,40,60,24.455,27,65,71,73,66,78,57,67,66,64,66,0
18948,7842,2033,66,52,47,53,39,46,49,55,45,52,53,37,43,37,31,44,26.455,26.091,62,71,69,68,73,62,71,64,66,52,0
